sound,description,anterior,approximant,atr,back,breathy,centralized,click,consonantal,constricted,continuant,coronal,creaky,distributed,dorsal,glottal,high,labial,laminal,lateral,length,low,nasal,pharyngeal,preaspirated,preglottalized,prenasal,retracted,rhotacized,round,sibilant,sonorant,spread,strident,syllabic,tense,tone_contour,tone_end,tone_level,tone_peak,tone_start,trilled,vibrant,voice
ʌ̃ː,back=1 consonantal=-1 high=-1 length=1 low=1 nasal=1 round=-1 syllabic=1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ʌ̆,back=1 consonantal=-1 high=-1 length=-2 low=1 round=-1 syllabic=1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ʌ̤,back=1 breathy=1 consonantal=-1 high=-1 low=1 round=-1 syllabic=1,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ʌ̤̃,back=1 breathy=1 consonantal=-1 high=-1 low=1 nasal=1 round=-1 syllabic=1,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ʌ̯ː,back=1 consonantal=-1 high=-1 length=1 low=1 round=-1 syllabic=-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
ʍ,approximant=1 consonantal=1 dorsal=1 labial=1 sonorant=1 syllabic=-1 voice=-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1
ʎ,approximant=1 consonantal=1 coronal=1 lateral=1 sonorant=1 syllabic=-1 voice=1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1
ʎ̟,approximant=1 consonantal=1 coronal=1 dorsal=1 lateral=1 sonorant=1 syllabic=-1 voice=1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1
ʎ̥,approximant=1 consonantal=1 coronal=1 lateral=1 sonorant=1 syllabic=-1 voice=-1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1
ʏ,back=-1 consonantal=-1 high=1 round=1 syllabic=1 tense=-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
ʏː,back=-1 consonantal=-1 high=1 length=1 round=1 syllabic=1 tense=-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
ʏ̃,back=-1 consonantal=-1 high=1 nasal=1 round=1 syllabic=1 tense=-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
ʏ̃ː,back=-1 consonantal=-1 high=1 length=1 nasal=1 round=1 syllabic=1 tense=-1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
ʐ,consonantal=1 continuant=1 coronal=1 distributed=-1 sibilant=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʑ,consonantal=1 continuant=1 coronal=1 dorsal=1 sibilant=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʒ,consonantal=1 continuant=1 coronal=1 distributed=1 sibilant=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʒ̊,consonantal=1 continuant=1 coronal=1 distributed=1 sibilant=1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ʒ̍,consonantal=1 continuant=1 coronal=1 distributed=1 sibilant=1 sonorant=-1 syllabic=1 voice=1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,1
ʒ̩,consonantal=1 continuant=1 coronal=1 distributed=1 sibilant=1 sonorant=-1 syllabic=1 voice=1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,1
ʒ̫,atr=-1 consonantal=1 continuant=1 coronal=1 distributed=1 sibilant=1 sonorant=-1 strident=1 syllabic=-1 voice=1,0,0,-1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,-1,0,0,0,0,0,0,0,0,1
ʔ,consonantal=1 continuant=-1 glottal=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʔh,consonantal=1 continuant=-1 glottal=1 strident=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ʔʲ,atr=1 consonantal=1 continuant=-1 dorsal=1 glottal=1 syllabic=-1 voice=-1,0,0,1,0,0,0,0,1,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʔʷ,consonantal=1 continuant=-1 glottal=1 round=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʕ,consonantal=1 continuant=1 pharyngeal=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʕ̙,atr=-1 consonantal=1 continuant=1 pharyngeal=1 sonorant=-1 syllabic=-1 voice=1,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʘ,click=1 consonantal=1 continuant=-1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ʙ,anterior=1 consonantal=1 labial=1 syllabic=-1 trilled=1 vibrant=1 voice=1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,1
ʙ̥,anterior=1 consonantal=1 labial=1 syllabic=-1 trilled=1 vibrant=1 voice=-1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,-1
ʙ̩,anterior=1 consonantal=1 labial=1 syllabic=1 trilled=1 vibrant=1 voice=1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
ʛ,consonantal=1 constricted=1 dorsal=1 pharyngeal=1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ʛ̥,consonantal=1 constricted=1 dorsal=1 pharyngeal=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʜ,consonantal=1 constricted=1 continuant=1 pharyngeal=1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ʝ,consonantal=1 continuant=1 coronal=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʟ,approximant=1 consonantal=1 dorsal=1 lateral=1 sonorant=1 syllabic=-1 voice=1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1
ʟ̥,approximant=1 consonantal=1 dorsal=1 lateral=1 sonorant=1 syllabic=-1 voice=-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,-1
ʠ,consonantal=1 constricted=1 dorsal=1 pharyngeal=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʡ,consonantal=1 constricted=1 continuant=-1 pharyngeal=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʢ,consonantal=1 constricted=1 continuant=1 pharyngeal=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ʣ,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=-1 sibilant=1 strident=1 syllabic=-1 voice=1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,1
ʤ,consonantal=1 continuant=-1 coronal=1 distributed=1 sibilant=1 strident=1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,1
ʥ,consonantal=1 continuant=-1 coronal=1 dorsal=1 sibilant=1 strident=1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,1
ʦ,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=-1 sibilant=1 strident=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ʦː,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=-1 length=1 sibilant=1 strident=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ʧ,consonantal=1 continuant=-1 coronal=1 distributed=1 sibilant=1 strident=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ʨ,consonantal=1 continuant=-1 coronal=1 dorsal=1 sibilant=1 strident=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,-1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ʮ,back=1 consonantal=-1 high=1 round=1 strident=1 syllabic=1 tense=1,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ʯ,centralized=1 consonantal=-1 high=1 round=1 strident=1 syllabic=1 tense=1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
ʰk,consonantal=1 continuant=-1 dorsal=1 preaspirated=1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʰp,anterior=1 consonantal=1 continuant=-1 labial=1 preaspirated=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʰt,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=-1 preaspirated=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʰtʰ,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=-1 preaspirated=1 spread=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1
ʰt̪,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=1 preaspirated=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ʰt̪ʰ,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=1 preaspirated=1 spread=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,-1
ˀtɬ̪,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=1 lateral=1 preglottalized=1 strident=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ˀt̪ɬ,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=1 lateral=1 preglottalized=1 strident=1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,-1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,-1
ˀŋǀ,anterior=1 click=1 consonantal=1 coronal=1 distributed=1 nasal=1 preglottalized=1 syllabic=-1 voice=1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀŋǀǀ,anterior=1 click=1 consonantal=1 coronal=1 distributed=-1 lateral=1 nasal=1 preglottalized=1 syllabic=-1 voice=1,1,0,0,0,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀŋǁ,anterior=1 click=1 consonantal=1 coronal=1 distributed=-1 lateral=1 nasal=1 preglottalized=1 syllabic=-1 voice=1,1,0,0,0,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀŋǂ,click=1 consonantal=1 coronal=1 nasal=1 preglottalized=1 syllabic=-1 voice=1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀŋǃ,anterior=1 click=1 consonantal=1 coronal=1 distributed=-1 nasal=1 preglottalized=1 syllabic=-1 voice=1,1,0,0,0,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀŋǃǃ,click=1 consonantal=1 coronal=1 distributed=-1 nasal=1 preglottalized=1 syllabic=-1 voice=1,0,0,0,0,0,0,1,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀŋʘ,click=1 consonantal=1 nasal=1 preglottalized=1 syllabic=-1 voice=1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀⁿd,anterior=1 consonantal=1 continuant=-1 coronal=1 distributed=-1 nasal=1 preglottalized=1 syllabic=-1 voice=1,1,0,0,0,0,0,0,1,0,-1,1,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ˀⁿg,consonantal=1 continuant=-1 dorsal=1 nasal=1 preglottalized=1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
β,anterior=1 consonantal=1 continuant=1 labial=1 sonorant=-1 syllabic=-1 voice=1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
βɾ,anterior=1 consonantal=1 continuant=1 coronal=1 distributed=-1 labial=1 sonorant=-1 syllabic=-1 voice=1,1,0,0,0,0,0,0,1,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
βʷ,consonantal=1 continuant=1 labial=1 round=1 sonorant=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
β̞,anterior=1 approximant=1 consonantal=1 labial=1 sonorant=1 syllabic=-1 voice=1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1
θ,anterior=1 consonantal=1 continuant=1 coronal=1 distributed=1 sonorant=-1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
θː,anterior=1 consonantal=1 continuant=1 coronal=1 distributed=1 length=1 sonorant=-1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
θ̠,anterior=1 consonantal=1 continuant=1 coronal=1 distributed=-1 sonorant=-1 syllabic=-1 voice=-1,1,0,0,0,0,0,0,1,0,1,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
θ̬,anterior=1 consonantal=1 continuant=1 coronal=1 distributed=1 sonorant=-1 syllabic=-1 voice=1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
θ̼,consonantal=1 continuant=1 coronal=1 labial=1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
χ,consonantal=1 continuant=1 dorsal=1 pharyngeal=1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
χʷ,consonantal=1 continuant=1 dorsal=1 pharyngeal=1 round=1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
χʼ,consonantal=1 constricted=1 continuant=1 dorsal=1 pharyngeal=1 sonorant=-1 syllabic=-1 voice=-1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ᴀ,atr=1 back=1 consonantal=-1 low=1 round=-1 syllabic=1 tense=1,0,0,1,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
ᶀ,anterior=1 atr=1 consonantal=1 continuant=-1 dorsal=1 labial=1 syllabic=-1 voice=1,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ᶁ,atr=1 consonantal=1 continuant=-1 distributed=-1 dorsal=1 syllabic=-1 voice=1,0,0,1,0,0,0,0,1,0,-1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ᶂ,atr=1 consonantal=1 continuant=1 distributed=1 dorsal=1 sonorant=-1 syllabic=-1 voice=1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ᶃ,atr=1 consonantal=1 continuant=-1 dorsal=1 syllabic=-1 voice=1,0,0,1,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ᶄ,atr=1 consonantal=1 continuant=-1 dorsal=1 syllabic=-1 voice=-1,0,0,1,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ᶅ,approximant=1 atr=1 consonantal=1 distributed=-1 dorsal=1 lateral=1 sonorant=1 syllabic=-1 voice=1,0,1,1,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,1
ᶆ,anterior=1 atr=1 consonantal=1 dorsal=1 labial=1 nasal=1 syllabic=-1 voice=1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ᶇ,atr=1 consonantal=1 distributed=-1 dorsal=1 nasal=1 syllabic=-1 voice=1,0,0,1,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
ᶈ,anterior=1 atr=1 consonantal=1 continuant=-1 dorsal=1 labial=1 syllabic=-1 voice=-1,1,0,1,0,0,0,0,1,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1
ᶉ,atr=1 consonantal=1 distributed=-1 dorsal=1 syllabic=-1 trilled=1 vibrant=1 voice=1,0,0,1,0,0,0,0,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,1
ᶊ,atr=1 consonantal=1 continuant=1 distributed=-1 dorsal=1 sibilant=1 sonorant=-1 syllabic=-1 voice=-1,0,0,1,0,0,0,0,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ᶋ,atr=1 consonantal=1 continuant=1 distributed=1 dorsal=1 sibilant=1 sonorant=-1 syllabic=-1 voice=-1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ᶌ,atr=1 consonantal=1 continuant=1 distributed=1 dorsal=1 sonorant=-1 syllabic=-1 voice=1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ᶍ,atr=1 consonantal=1 continuant=1 dorsal=1 sonorant=-1 syllabic=-1 voice=-1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1
ᶎ,atr=1 consonantal=1 continuant=1 distributed=-1 dorsal=1 sibilant=1 sonorant=-1 syllabic=-1 voice=1,0,0,1,0,0,0,0,1,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,-1,0,0,0,0,0,0,0,0,1
ᶑ,consonantal=1 constricted=1 coronal=1 distributed=-1 syllabic=-1 voice=1,0,0,0,0,0,0,0,1,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
⁰,length=-1 tone_level=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
⁴,length=-1 tone_level=0 tone_start=0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
